configuracion,tablero_indice,repeticion,estado_inicial,estado_final,h_inicial,h_final,evaluaciones,resuelto,truncada,longitud_solucion,longitud_optima,estado_partida,cantidad_intentos,resuelto_sin_reinicio
temple_mejor,23,1,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,449,True,False,260.0,22,,,
temple_mejor,24,1,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,5377,True,False,2744.0,22,,,
temple_mejor,25,1,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,4534,True,False,2386.0,22,,,
temple_mejor,26,1,8-1-2-3-6-0-7-5-4,1-2-3-4-5-6-7-8-0,13,0,453,True,False,245.0,23,,,
temple_mejor,27,1,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,5146,True,False,2722.0,22,,,
temple_mejor,28,1,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,930,True,False,514.0,26,,,
temple_mejor,29,1,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,4783,True,False,2480.0,26,,,
temple_mejor,0,2,0-1-6-3-4-7-8-2-5,1-0-3-4-5-6-7-8-2,14,3,9823,False,True,,22,,,
temple_mejor,1,2,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,474,True,False,250.0,28,,,
temple_mejor,2,2,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,5564,True,False,2875.0,21,,,
temple_mejor,3,2,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,2791,True,False,1467.0,17,,,
temple_mejor,4,2,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,1340,True,False,686.0,20,,,
temple_mejor,5,2,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,3151,True,False,1732.0,16,,,
temple_mejor,6,2,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,1881,True,False,970.0,26,,,
temple_mejor,7,2,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,177,True,False,98.0,22,,,
temple_mejor,8,2,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,8180,True,False,4149.0,25,,,
temple_mejor,9,2,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,2467,True,False,1282.0,22,,,
temple_mejor,10,2,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,2187,True,False,1177.0,27,,,
temple_mejor,11,2,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,943,True,False,474.0,16,,,
temple_mejor,12,2,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,5585,True,False,2920.0,18,,,
temple_mejor,13,2,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,3629,True,False,1900.0,24,,,
temple_mejor,14,2,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,3205,True,False,1708.0,18,,,
temple_mejor,15,2,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,1430,True,False,780.0,26,,,
temple_mejor,16,2,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,589,True,False,290.0,22,,,
temple_mejor,17,2,5-1-2-6-4-7-3-0-8,1-2-0-7-5-6-4-8-3,15,4,9823,False,True,,23,,,
temple_mejor,18,2,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,3973,True,False,2150.0,24,,,
temple_mejor,19,2,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,3477,True,False,1843.0,27,,,
temple_mejor,20,2,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,2604,True,False,1384.0,24,,,
temple_mejor,21,2,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,1028,True,False,553.0,21,,,
temple_mejor,22,2,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,2908,True,False,1517.0,23,,,
temple_mejor,23,2,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,1604,True,False,888.0,22,,,
temple_mejor,24,2,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,6444,True,False,3424.0,22,,,
temple_mejor,25,2,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,2645,True,False,1374.0,22,,,
temple_mejor,26,2,8-1-2-3-6-0-7-5-4,1-0-3-4-5-6-7-8-2,13,3,9823,False,True,,23,,,
temple_mejor,27,2,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,2782,True,False,1480.0,22,,,
temple_mejor,28,2,8-4-1-3-5-7-0-2-6,1-2-3-0-5-6-7-8-4,16,3,9823,False,True,,26,,,
temple_mejor,29,2,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,1700,True,False,934.0,26,,,
temple_mejor,0,3,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,2222,True,False,1218.0,22,,,
temple_mejor,1,3,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,2065,True,False,1090.0,28,,,
temple_mejor,2,3,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,1441,True,False,777.0,21,,,
temple_mejor,3,3,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,7834,True,False,4085.0,17,,,
temple_mejor,4,3,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,7337,True,False,3684.0,20,,,
temple_mejor,5,3,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,1084,True,False,578.0,16,,,
temple_mejor,6,3,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,5670,True,False,2806.0,26,,,
temple_mejor,7,3,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,1538,True,False,840.0,22,,,
temple_mejor,8,3,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,911,True,False,469.0,25,,,
temple_mejor,9,3,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,4371,True,False,2342.0,22,,,
temple_mejor,10,3,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,2514,True,False,1355.0,27,,,
temple_mejor,11,3,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,1183,True,False,626.0,16,,,
temple_mejor,12,3,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,183,True,False,102.0,18,,,
temple_mejor,13,3,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,1765,True,False,944.0,24,,,
temple_mejor,14,3,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,1139,True,False,632.0,18,,,
temple_mejor,15,3,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,6882,True,False,3476.0,26,,,
temple_mejor,16,3,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,948,True,False,506.0,22,,,
temple_mejor,17,3,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,460,True,False,233.0,23,,,
temple_mejor,18,3,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,1124,True,False,608.0,24,,,
temple_mejor,19,3,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,4607,True,False,2391.0,27,,,
temple_mejor,20,3,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,1698,True,False,896.0,24,,,
temple_mejor,21,3,6-8-2-3-1-5-4-0-7,1-2-3-4-8-5-7-0-6,15,3,9823,False,True,,21,,,
temple_mejor,22,3,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,952,True,False,507.0,23,,,
temple_mejor,23,3,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,4199,True,False,2224.0,22,,,
temple_mejor,24,3,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,4342,True,False,2252.0,22,,,
temple_mejor,25,3,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,508,True,False,254.0,22,,,
temple_mejor,26,3,8-1-2-3-6-0-7-5-4,1-2-3-4-5-6-7-8-0,13,0,2306,True,False,1181.0,23,,,
temple_mejor,27,3,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,973,True,False,506.0,22,,,
temple_mejor,28,3,8-4-1-3-5-7-0-2-6,3-1-2-4-5-6-7-8-0,16,4,9823,False,True,,26,,,
temple_mejor,29,3,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,3102,True,False,1614.0,26,,,
temple_mejor,0,4,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,1491,True,False,816.0,22,,,
temple_mejor,1,4,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,8663,True,False,4400.0,28,,,
temple_mejor,2,4,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,3912,True,False,2063.0,21,,,
temple_mejor,3,4,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,80,True,False,51.0,17,,,
temple_mejor,4,4,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,3865,True,False,2026.0,20,,,
temple_mejor,5,4,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,4873,True,False,2576.0,16,,,
temple_mejor,6,4,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,712,True,False,396.0,26,,,
temple_mejor,7,4,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,2792,True,False,1526.0,22,,,
temple_mejor,8,4,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,1761,True,False,963.0,25,,,
temple_mejor,9,4,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,1691,True,False,874.0,22,,,
temple_mejor,10,4,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,5362,True,False,2827.0,27,,,
temple_mejor,11,4,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,1701,True,False,894.0,16,,,
temple_mejor,12,4,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,5002,True,False,2582.0,18,,,
temple_mejor,13,4,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,653,True,False,372.0,24,,,
temple_mejor,14,4,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,1952,True,False,988.0,18,,,
temple_mejor,15,4,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,3103,True,False,1604.0,26,,,
temple_mejor,16,4,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,1490,True,False,808.0,22,,,
temple_mejor,17,4,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,824,True,False,443.0,23,,,
temple_mejor,18,4,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,2595,True,False,1380.0,24,,,
temple_mejor,19,4,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,1600,True,False,819.0,27,,,
temple_mejor,20,4,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,1619,True,False,876.0,24,,,
temple_mejor,21,4,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,1954,True,False,1047.0,21,,,
temple_mejor,22,4,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,2846,True,False,1569.0,23,,,
temple_mejor,23,4,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,1973,True,False,1036.0,22,,,
temple_mejor,24,4,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,1981,True,False,1060.0,22,,,
temple_mejor,25,4,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,784,True,False,440.0,22,,,
temple_mejor,26,4,8-1-2-3-6-0-7-5-4,1-2-3-4-5-6-7-8-0,13,0,486,True,False,277.0,23,,,
temple_mejor,27,4,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,1887,True,False,1006.0,22,,,
temple_mejor,28,4,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,4696,True,False,2476.0,26,,,
temple_mejor,29,4,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,5127,True,False,2650.0,26,,,
temple_mejor,0,5,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,4530,True,False,2416.0,22,,,
temple_mejor,1,5,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,3950,True,False,2032.0,28,,,
temple_mejor,2,5,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,1157,True,False,615.0,21,,,
temple_mejor,3,5,1-6-8-3-5-0-4-7-2,4-2-6-1-5-3-7-8-0,13,4,9823,False,True,,17,,,
temple_mejor,4,5,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,4134,True,False,2206.0,20,,,
temple_mejor,5,5,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,4580,True,False,2390.0,16,,,
temple_mejor,6,5,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,2156,True,False,1164.0,26,,,
temple_mejor,7,5,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,672,True,False,370.0,22,,,
temple_mejor,8,5,2-8-7-6-3-1-5-0-4,1-5-3-4-2-6-8-7-0,19,4,9823,False,True,,25,,,
temple_mejor,9,5,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,7522,True,False,3910.0,22,,,
temple_mejor,10,5,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,7347,True,False,3697.0,27,,,
temple_mejor,11,5,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,2722,True,False,1520.0,16,,,
temple_mejor,12,5,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,4047,True,False,2118.0,18,,,
temple_mejor,13,5,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,4435,True,False,2312.0,24,,,
temple_mejor,14,5,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,2423,True,False,1276.0,18,,,
temple_mejor,15,5,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,3130,True,False,1650.0,26,,,
temple_mejor,16,5,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,1003,True,False,574.0,22,,,
temple_mejor,17,5,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,739,True,False,379.0,23,,,
temple_mejor,18,5,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,8151,True,False,4162.0,24,,,
temple_mejor,19,5,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,4826,True,False,2467.0,27,,,
temple_mejor,20,5,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,2054,True,False,1104.0,24,,,
temple_mejor,21,5,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,2481,True,False,1279.0,21,,,
temple_mejor,22,5,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,3710,True,False,1961.0,23,,,
temple_mejor,23,5,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,917,True,False,500.0,22,,,
temple_mejor,24,5,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,1008,True,False,542.0,22,,,
temple_mejor,25,5,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,748,True,False,412.0,22,,,
temple_mejor,26,5,8-1-2-3-6-0-7-5-4,1-2-3-4-5-6-7-8-0,13,0,1910,True,False,989.0,23,,,
temple_mejor,27,5,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,1017,True,False,550.0,22,,,
temple_mejor,28,5,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,690,True,False,392.0,26,,,
temple_mejor,29,5,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,7877,True,False,3974.0,26,,,
temple_mejor,0,6,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,430,True,False,256.0,22,,,
temple_mejor,1,6,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,826,True,False,450.0,28,,,
temple_mejor,2,6,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,5466,True,False,2847.0,21,,,
temple_mejor,3,6,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,286,True,False,145.0,17,,,
temple_mejor,4,6,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,2960,True,False,1604.0,20,,,
temple_mejor,5,6,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,3712,True,False,1920.0,16,,,
temple_mejor,6,6,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,1761,True,False,960.0,26,,,
temple_mejor,7,6,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,4887,True,False,2554.0,22,,,
temple_mejor,8,6,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,393,True,False,229.0,25,,,
temple_mejor,9,6,3-2-1-7-5-4-8-6-0,2-3-1-4-5-6-7-8-0,10,4,9823,False,True,,22,,,
temple_mejor,10,6,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,683,True,False,365.0,27,,,
temple_mejor,11,6,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,583,True,False,298.0,16,,,
temple_mejor,12,6,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,6015,True,False,3056.0,18,,,
temple_mejor,13,6,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,7658,True,False,3890.0,24,,,
temple_mejor,14,6,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,4719,True,False,2446.0,18,,,
temple_mejor,15,6,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,791,True,False,432.0,26,,,
temple_mejor,16,6,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,1196,True,False,640.0,22,,,
temple_mejor,17,6,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,1481,True,False,811.0,23,,,
temple_mejor,18,6,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,2715,True,False,1454.0,24,,,
temple_mejor,19,6,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,2672,True,False,1417.0,27,,,
temple_mejor,20,6,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,1740,True,False,886.0,24,,,
temple_mejor,21,6,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,2428,True,False,1293.0,21,,,
temple_mejor,22,6,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,4787,True,False,2427.0,23,,,
temple_mejor,23,6,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,1907,True,False,998.0,22,,,
temple_mejor,24,6,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,2121,True,False,1130.0,22,,,
temple_mejor,25,6,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,3313,True,False,1756.0,22,,,
temple_mejor,26,6,8-1-2-3-6-0-7-5-4,1-2-3-4-5-6-7-8-0,13,0,1109,True,False,585.0,23,,,
temple_mejor,27,6,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,1920,True,False,1014.0,22,,,
temple_mejor,28,6,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,323,True,False,162.0,26,,,
temple_mejor,29,6,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,4277,True,False,2184.0,26,,,
temple_mejor,0,7,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,2925,True,False,1512.0,22,,,
temple_mejor,1,7,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,3837,True,False,1974.0,28,,,
temple_mejor,2,7,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,409,True,False,231.0,21,,,
temple_mejor,3,7,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,5282,True,False,2755.0,17,,,
temple_mejor,4,7,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,3581,True,False,1902.0,20,,,
temple_mejor,5,7,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,2308,True,False,1234.0,16,,,
temple_mejor,6,7,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,2822,True,False,1462.0,26,,,
temple_mejor,7,7,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,1033,True,False,540.0,22,,,
temple_mejor,8,7,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,4811,True,False,2437.0,25,,,
temple_mejor,9,7,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,5127,True,False,2658.0,22,,,
temple_mejor,10,7,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,1193,True,False,629.0,27,,,
temple_mejor,11,7,3-6-2-5-0-4-1-7-8,1-0-3-4-5-6-7-8-2,12,3,9823,False,True,,16,,,
temple_mejor,12,7,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,3603,True,False,1938.0,18,,,
temple_mejor,13,7,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,3124,True,False,1614.0,24,,,
temple_mejor,14,7,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,5195,True,False,2686.0,18,,,
temple_mejor,15,7,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,3291,True,False,1746.0,26,,,
temple_mejor,16,7,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,482,True,False,258.0,22,,,
temple_mejor,17,7,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,6289,True,False,3227.0,23,,,
temple_mejor,18,7,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,735,True,False,394.0,24,,,
temple_mejor,19,7,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,2134,True,False,1139.0,27,,,
temple_mejor,20,7,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,4927,True,False,2596.0,24,,,
temple_mejor,21,7,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,1046,True,False,581.0,21,,,
temple_mejor,22,7,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,386,True,False,219.0,23,,,
temple_mejor,23,7,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,479,True,False,260.0,22,,,
temple_mejor,24,7,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,4644,True,False,2386.0,22,,,
temple_mejor,25,7,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,3797,True,False,2080.0,22,,,
temple_mejor,26,7,8-1-2-3-6-0-7-5-4,1-2-3-4-5-6-7-8-0,13,0,1603,True,False,847.0,23,,,
temple_mejor,27,7,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,1876,True,False,984.0,22,,,
temple_mejor,28,7,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,713,True,False,384.0,26,,,
temple_mejor,29,7,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,3653,True,False,1956.0,26,,,
temple_mejor,0,8,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,1511,True,False,794.0,22,,,
temple_mejor,1,8,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,2893,True,False,1532.0,28,,,
temple_mejor,2,8,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,1404,True,False,769.0,21,,,
temple_mejor,3,8,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,2968,True,False,1541.0,17,,,
temple_mejor,4,8,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,5954,True,False,3112.0,20,,,
temple_mejor,5,8,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,290,True,False,170.0,16,,,
temple_mejor,6,8,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,3033,True,False,1594.0,26,,,
temple_mejor,7,8,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,768,True,False,418.0,22,,,
temple_mejor,8,8,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,837,True,False,427.0,25,,,
temple_mejor,9,8,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,764,True,False,406.0,22,,,
temple_mejor,10,8,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,3396,True,False,1763.0,27,,,
temple_mejor,11,8,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,1249,True,False,672.0,16,,,
temple_mejor,12,8,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,277,True,False,134.0,18,,,
temple_mejor,13,8,4-1-8-3-5-7-2-6-0,1-2-3-7-8-6-4-5-0,16,4,9823,False,True,,24,,,
temple_mejor,14,8,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,3417,True,False,1784.0,18,,,
temple_mejor,15,8,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,2921,True,False,1588.0,26,,,
temple_mejor,16,8,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,8832,True,False,4436.0,22,,,
temple_mejor,17,8,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,3447,True,False,1769.0,23,,,
temple_mejor,18,8,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,4888,True,False,2504.0,24,,,
temple_mejor,19,8,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,1366,True,False,759.0,27,,,
